	uid	time	trade_id	price	amount	exchange	instrmnt	vol_dllr	sell2	Class	Asset	datetime	year	hour
12793569	20582442	1660525171701.0	20370705	0.0874	1042.0	binc	tru-usdt	91.0708	1.0	spot	tru	2022-08-15 00:59:31.700999936	2022	0
12793570	20582443	1660525171701.0	20370706	0.0874	7360.0	binc	tru-usdt	643.264	1.0	spot	tru	2022-08-15 00:59:31.700999936	2022	0
12793571	20582444	1660525173168.0	20370707	0.0872	131.0	binc	tru-usdt	11.4232	0.0	spot	tru	2022-08-15 00:59:33.168000000	2022	0
12793572	20582445	1660525882965.0	20370708	0.0873	165.0	binc	tru-usdt	14.4045	1.0	spot	tru	2022-08-15 01:11:22.964999936	2022	1
12793573	20582446	1660526031317.0	20370709	0.087	979.0	binc	tru-usdt	85.17299999999999	0.0	spot	tru	2022-08-15 01:13:51.316999936	2022	1
12793575	20582448	1660526031415.0	20370710	0.087	1079.0	binc	tru-usdt	93.873	0.0	spot	tru	2022-08-15 01:13:51.415000064	2022	1
12793576	20582449	1660526031425.0	20370711	0.087	145.0	binc	tru-usdt	12.614999999999998	0.0	spot	tru	2022-08-15 01:13:51.424999936	2022	1
12793577	20582450	1660526068401.0	20370712	0.087	115.0	binc	tru-usdt	10.005	0.0	spot	tru	2022-08-15 01:14:28.400999936	2022	1
12793578	20582451	1660526068970.0	20370713	0.087	46.0	binc	tru-usdt	4.002	0.0	spot	tru	2022-08-15 01:14:28.969999872	2022	1
12793579	20582452	1660526068970.0	20370714	0.087	69.0	binc	tru-usdt	6.002999999999999	0.0	spot	tru	2022-08-15 01:14:28.969999872	2022	1
12793580	20582453	1660526080093.0	20370715	0.087	47.0	binc	tru-usdt	4.089	0.0	spot	tru	2022-08-15 01:14:40.092999936	2022	1
12793581	20582454	1660526080093.0	20370716	0.087	68.0	binc	tru-usdt	5.916	0.0	spot	tru	2022-08-15 01:14:40.092999936	2022	1
12793582	20582455	1660526089683.0	20370717	0.087	115.0	binc	tru-usdt	10.005	0.0	spot	tru	2022-08-15 01:14:49.683000064	2022	1
12793583	20582456	1660526094085.0	20370718	0.087	118.0	binc	tru-usdt	10.266	0.0	spot	tru	2022-08-15 01:14:54.084999936	2022	1
12793584	20582457	1660526094645.0	20370719	0.087	115.0	binc	tru-usdt	10.005	0.0	spot	tru	2022-08-15 01:14:54.644999936	2022	1
12793586	20582459	1660526103643.0	20370720	0.087	115.0	binc	tru-usdt	10.005	0.0	spot	tru	2022-08-15 01:15:03.643000064	2022	1
12793587	20582460	1660526104233.0	20370721	0.087	115.0	binc	tru-usdt	10.005	0.0	spot	tru	2022-08-15 01:15:04.232999936	2022	1
12793588	20582461	1660526107387.0	20370722	0.087	118.0	binc	tru-usdt	10.266	0.0	spot	tru	2022-08-15 01:15:07.387000064	2022	1
12793589	20582462	1660526111536.0	20370723	0.087	79.0	binc	tru-usdt	6.872999999999999	0.0	spot	tru	2022-08-15 01:15:11.536000000	2022	1
12793590	20582463	1660526115714.0	20370724	0.087	115.0	binc	tru-usdt	10.005	0.0	spot	tru	2022-08-15 01:15:15.713999872	2022	1
12793591	20582464	1660526124057.0	20370725	0.087	115.0	binc	tru-usdt	10.005	0.0	spot	tru	2022-08-15 01:15:24.056999936	2022	1
12793592	20582465	1660526128057.0	20370726	0.087	287.0	binc	tru-usdt	24.969	0.0	spot	tru	2022-08-15 01:15:28.056999936	2022	1
12793593	20582466	1660526128072.0	20370727	0.087	326.0	binc	tru-usdt	28.362	0.0	spot	tru	2022-08-15 01:15:28.072000000	2022	1
12793594	20582467	1660526128097.0	20370728	0.087	843.0	binc	tru-usdt	73.341	0.0	spot	tru	2022-08-15 01:15:28.096999936	2022	1
12793595	20582468	1660526128135.0	20370729	0.087	155.0	binc	tru-usdt	13.485	0.0	spot	tru	2022-08-15 01:15:28.135000064	2022	1
12793597	20582470	1660526128200.0	20370730	0.087	533.0	binc	tru-usdt	46.371	0.0	spot	tru	2022-08-15 01:15:28.200000000	2022	1
12793598	20582471	1660526128735.0	20370731	0.087	133.0	binc	tru-usdt	11.571	0.0	spot	tru	2022-08-15 01:15:28.735000064	2022	1
12793599	20582472	1660526129341.0	20370732	0.087	22.0	binc	tru-usdt	1.914	0.0	spot	tru	2022-08-15 01:15:29.340999936	2022	1
12793600	20582473	1660526130461.0	20370733	0.087	115.0	binc	tru-usdt	10.005	0.0	spot	tru	2022-08-15 01:15:30.460999936	2022	1
12793601	20582474	1660526130487.0	20370734	0.0871	114.0	binc	tru-usdt	9.9294	1.0	spot	tru	2022-08-15 01:15:30.487000064	2022	1
12793602	20582475	1660526131099.0	20370735	0.087	728.0	binc	tru-usdt	63.336	0.0	spot	tru	2022-08-15 01:15:31.099000064	2022	1
12793603	20582476	1660526133405.0	20370736	0.0869	219.0	binc	tru-usdt	19.0311	0.0	spot	tru	2022-08-15 01:15:33.404999936	2022	1
12793604	20582477	1660526134014.0	20370737	0.0869	117.0	binc	tru-usdt	10.1673	0.0	spot	tru	2022-08-15 01:15:34.014000128	2022	1
12793605	20582478	1660526144886.0	20370738	0.0869	119.0	binc	tru-usdt	10.3411	0.0	spot	tru	2022-08-15 01:15:44.886000128	2022	1
12793606	20582479	1660526149905.0	20370739	0.0869	118.0	binc	tru-usdt	10.2542	0.0	spot	tru	2022-08-15 01:15:49.904999936	2022	1
12793608	20582481	1660526155259.0	20370740	0.0869	117.0	binc	tru-usdt	10.1673	0.0	spot	tru	2022-08-15 01:15:55.259000064	2022	1
12793609	20582482	1660526165746.0	20370741	0.0869	553.0	binc	tru-usdt	48.0557	0.0	spot	tru	2022-08-15 01:16:05.745999872	2022	1
12793610	20582483	1660526167276.0	20370742	0.0869	122.0	binc	tru-usdt	10.6018	0.0	spot	tru	2022-08-15 01:16:07.276000000	2022	1
12793611	20582484	1660526167835.0	20370743	0.0869	117.0	binc	tru-usdt	10.1673	0.0	spot	tru	2022-08-15 01:16:07.835000064	2022	1
12793612	20582485	1660526176785.0	20370744	0.0869	117.0	binc	tru-usdt	10.1673	0.0	spot	tru	2022-08-15 01:16:16.784999936	2022	1
12793613	20582486	1660526192919.0	20370745	0.0869	118.0	binc	tru-usdt	10.2542	0.0	spot	tru	2022-08-15 01:16:32.919000064	2022	1
12793614	20582487	1660526202889.0	20370746	0.0869	118.0	binc	tru-usdt	10.2542	0.0	spot	tru	2022-08-15 01:16:42.888999936	2022	1
12793615	20582488	1660526223377.0	20370747	0.0869	116.0	binc	tru-usdt	10.0804	0.0	spot	tru	2022-08-15 01:17:03.376999936	2022	1
12793616	20582489	1660526240034.0	20370748	0.0869	121.0	binc	tru-usdt	10.5149	0.0	spot	tru	2022-08-15 01:17:20.033999872	2022	1
12793617	20582490	1660526240604.0	20370749	0.0869	117.0	binc	tru-usdt	10.1673	0.0	spot	tru	2022-08-15 01:17:20.604000000	2022	1
12793619	20582492	1660526251197.0	20370750	0.0869	182.0	binc	tru-usdt	15.8158	0.0	spot	tru	2022-08-15 01:17:31.196999936	2022	1
12793620	20582493	1660526264701.0	20370751	0.087	30271.0	binc	tru-usdt	2633.577	1.0	spot	tru	2022-08-15 01:17:44.700999936	2022	1
12793621	20582494	1660526264710.0	20370752	0.087	355.0	binc	tru-usdt	30.885	1.0	spot	tru	2022-08-15 01:17:44.710000128	2022	1
12793622	20582495	1660526264712.0	20370753	0.087	1938.0	binc	tru-usdt	168.606	1.0	spot	tru	2022-08-15 01:17:44.712000000	2022	1
12793623	20582496	1660526264712.0	20370754	0.087	2700.0	binc	tru-usdt	234.9	1.0	spot	tru	2022-08-15 01:17:44.712000000	2022	1
12793624	20582497	1660526264712.0	20370755	0.087	843.0	binc	tru-usdt	73.341	1.0	spot	tru	2022-08-15 01:17:44.712000000	2022	1
12793625	20582498	1660526264712.0	20370756	0.087	738.0	binc	tru-usdt	64.20599999999999	1.0	spot	tru	2022-08-15 01:17:44.712000000	2022	1
12793626	20582499	1660526365617.0	20370757	0.0872	843.0	binc	tru-usdt	73.5096	1.0	spot	tru	2022-08-15 01:19:25.616999936	2022	1
12793627	20582500	1660526365628.0	20370758	0.0872	929.0	binc	tru-usdt	81.0088	1.0	spot	tru	2022-08-15 01:19:25.628000000	2022	1
12793628	20582501	1660526365653.0	20370759	0.0872	929.0	binc	tru-usdt	81.0088	1.0	spot	tru	2022-08-15 01:19:25.652999936	2022	1
12793630	20582503	1660526365678.0	20370760	0.0872	929.0	binc	tru-usdt	81.0088	1.0	spot	tru	2022-08-15 01:19:25.678000128	2022	1
12793631	20582504	1660526365702.0	20370761	0.0872	929.0	binc	tru-usdt	81.0088	1.0	spot	tru	2022-08-15 01:19:25.702000128	2022	1
12793632	20582505	1660526486414.0	20370762	0.0873	116.0	binc	tru-usdt	10.1268	1.0	spot	tru	2022-08-15 01:21:26.414000128	2022	1
12793633	20582506	1660526486414.0	20370763	0.0873	354.0	binc	tru-usdt	30.9042	1.0	spot	tru	2022-08-15 01:21:26.414000128	2022	1
12793634	20582507	1660526547025.0	20370764	0.0871	929.0	binc	tru-usdt	80.9159	0.0	spot	tru	2022-08-15 01:22:27.024999936	2022	1
12793635	20582508	1660526547025.0	20370765	0.0871	112.0	binc	tru-usdt	9.7552	0.0	spot	tru	2022-08-15 01:22:27.024999936	2022	1
12793636	20582509	1660526553027.0	20370766	0.0871	2888.0	binc	tru-usdt	251.5448	0.0	spot	tru	2022-08-15 01:22:33.027000064	2022	1
12793637	20582510	1660526553027.0	20370767	0.0871	2700.0	binc	tru-usdt	235.17	0.0	spot	tru	2022-08-15 01:22:33.027000064	2022	1
12793638	20582511	1660526553027.0	20370768	0.0871	929.0	binc	tru-usdt	80.9159	0.0	spot	tru	2022-08-15 01:22:33.027000064	2022	1
12793639	20582512	1660526553027.0	20370769	0.0871	669.0	binc	tru-usdt	58.2699	0.0	spot	tru	2022-08-15 01:22:33.027000064	2022	1
12793641	20582514	1660526553027.0	20370770	0.087	929.0	binc	tru-usdt	80.823	0.0	spot	tru	2022-08-15 01:22:33.027000064	2022	1
12793642	20582515	1660526553027.0	20370771	0.087	632.0	binc	tru-usdt	54.984	0.0	spot	tru	2022-08-15 01:22:33.027000064	2022	1
12793643	20582516	1660526603550.0	20370772	0.0871	114.0	binc	tru-usdt	9.9294	0.0	spot	tru	2022-08-15 01:23:23.550000128	2022	1
12793644	20582517	1660526765113.0	20370773	0.0872	843.0	binc	tru-usdt	73.5096	0.0	spot	tru	2022-08-15 01:26:05.112999936	2022	1
12793645	20582518	1660526765124.0	20370774	0.0872	3135.0	binc	tru-usdt	273.372	0.0	spot	tru	2022-08-15 01:26:05.124000000	2022	1
12793646	20582519	1660527093809.0	20370775	0.0873	332.0	binc	tru-usdt	28.9836	1.0	spot	tru	2022-08-15 01:31:33.808999936	2022	1
12793647	20582520	1660527093812.0	20370776	0.0873	597.0	binc	tru-usdt	52.1181	1.0	spot	tru	2022-08-15 01:31:33.812000000	2022	1
12793648	20582521	1660527094760.0	20370777	0.0873	929.0	binc	tru-usdt	81.10170000000001	1.0	spot	tru	2022-08-15 01:31:34.760000000	2022	1
12793649	20582522	1660527095505.0	20370778	0.0874	2700.0	binc	tru-usdt	235.98	1.0	spot	tru	2022-08-15 01:31:35.504999936	2022	1
12793650	20582523	1660527095731.0	20370779	0.0874	929.0	binc	tru-usdt	81.19460000000001	1.0	spot	tru	2022-08-15 01:31:35.731000064	2022	1
12793652	20582525	1660527096277.0	20370780	0.0873	129.0	binc	tru-usdt	11.2617	0.0	spot	tru	2022-08-15 01:31:36.276999936	2022	1
12793653	20582526	1660527096361.0	20370781	0.0873	513.0	binc	tru-usdt	44.7849	0.0	spot	tru	2022-08-15 01:31:36.360999936	2022	1
12793654	20582527	1660527097749.0	20370782	0.0874	2700.0	binc	tru-usdt	235.98	1.0	spot	tru	2022-08-15 01:31:37.748999936	2022	1
12793655	20582528	1660527124224.0	20370783	0.0875	979.0	binc	tru-usdt	85.6625	1.0	spot	tru	2022-08-15 01:32:04.224000000	2022	1
12793656	20582529	1660527202807.0	20370784	0.0873	2058.0	binc	tru-usdt	179.6634	0.0	spot	tru	2022-08-15 01:33:22.807000064	2022	1
12793657	20582530	1660527232416.0	20370785	0.0873	2700.0	binc	tru-usdt	235.71	1.0	spot	tru	2022-08-15 01:33:52.416000000	2022	1
12793658	20582531	1660527232419.0	20370786	0.0873	856.0	binc	tru-usdt	74.7288	1.0	spot	tru	2022-08-15 01:33:52.419000064	2022	1
12793659	20582532	1660527579142.0	20370787	0.0875	347.0	binc	tru-usdt	30.3625	1.0	spot	tru	2022-08-15 01:39:39.142000128	2022	1
12793660	20582533	1660527579142.0	20370788	0.0875	312.0	binc	tru-usdt	27.3	1.0	spot	tru	2022-08-15 01:39:39.142000128	2022	1
12793661	20582534	1660527579142.0	20370789	0.0875	430.0	binc	tru-usdt	37.625	1.0	spot	tru	2022-08-15 01:39:39.142000128	2022	1
12793663	20582536	1660527579142.0	20370790	0.0875	206.0	binc	tru-usdt	18.025	1.0	spot	tru	2022-08-15 01:39:39.142000128	2022	1
12793664	20582537	1660527579142.0	20370791	0.0875	2700.0	binc	tru-usdt	236.25	1.0	spot	tru	2022-08-15 01:39:39.142000128	2022	1
12793665	20582538	1660527579404.0	20370792	0.0876	229.0	binc	tru-usdt	20.0604	1.0	spot	tru	2022-08-15 01:39:39.404000000	2022	1
12793666	20582539	1660527579404.0	20370793	0.0876	1951.0	binc	tru-usdt	170.9076	1.0	spot	tru	2022-08-15 01:39:39.404000000	2022	1
12793667	20582540	1660527582142.0	20370794	0.0876	193.0	binc	tru-usdt	16.9068	1.0	spot	tru	2022-08-15 01:39:42.142000128	2022	1
12793668	20582541	1660527713191.0	20370795	0.0877	116.0	binc	tru-usdt	10.1732	1.0	spot	tru	2022-08-15 01:41:53.191000064	2022	1
12793669	20582542	1660527713191.0	20370796	0.0877	2.0	binc	tru-usdt	0.1754	1.0	spot	tru	2022-08-15 01:41:53.191000064	2022	1
12793670	20582543	1660527713204.0	20370797	0.0877	577.0	binc	tru-usdt	50.6029	1.0	spot	tru	2022-08-15 01:41:53.204000000	2022	1
12793671	20582544	1660527713204.0	20370798	0.0877	688.0	binc	tru-usdt	60.3376	1.0	spot	tru	2022-08-15 01:41:53.204000000	2022	1
12793672	20582545	1660527714396.0	20370799	0.0876	648.0	binc	tru-usdt	56.7648	0.0	spot	tru	2022-08-15 01:41:54.396000000	2022	1
12793674	20582547	1660527896827.0	20370800	0.0876	751.0	binc	tru-usdt	65.7876	1.0	spot	tru	2022-08-15 01:44:56.827000064	2022	1
12793675	20582548	1660527896827.0	20370801	0.0876	1508.0	binc	tru-usdt	132.1008	1.0	spot	tru	2022-08-15 01:44:56.827000064	2022	1
12793676	20582549	1660527896827.0	20370802	0.0876	4.0	binc	tru-usdt	0.3504	1.0	spot	tru	2022-08-15 01:44:56.827000064	2022	1
12793677	20582550	1660527896835.0	20370803	0.0876	646.0	binc	tru-usdt	56.5896	1.0	spot	tru	2022-08-15 01:44:56.835000064	2022	1
12793678	20582551	1660527896835.0	20370804	0.0876	1406.0	binc	tru-usdt	123.1656	1.0	spot	tru	2022-08-15 01:44:56.835000064	2022	1
12793679	20582552	1660527920771.0	20370805	0.0877	688.0	binc	tru-usdt	60.3376	1.0	spot	tru	2022-08-15 01:45:20.771000064	2022	1
12793680	20582553	1660527924305.0	20370806	0.0877	649.0	binc	tru-usdt	56.9173	0.0	spot	tru	2022-08-15 01:45:24.304999936	2022	1
12793681	20582554	1660527924322.0	20370807	0.0877	2051.0	binc	tru-usdt	179.8727	0.0	spot	tru	2022-08-15 01:45:24.321999872	2022	1
12793682	20582555	1660528061730.0	20370808	0.0877	662.0	binc	tru-usdt	58.0574	0.0	spot	tru	2022-08-15 01:47:41.729999872	2022	1
12793683	20582556	1660528103012.0	20370809	0.0878	1029.0	binc	tru-usdt	90.3462	1.0	spot	tru	2022-08-15 01:48:23.012000000	2022	1
12793685	20582558	1660528103012.0	20370810	0.0878	2700.0	binc	tru-usdt	237.06	1.0	spot	tru	2022-08-15 01:48:23.012000000	2022	1
12793686	20582559	1660528103012.0	20370811	0.0878	586.0	binc	tru-usdt	51.4508	1.0	spot	tru	2022-08-15 01:48:23.012000000	2022	1
12793687	20582560	1660528124034.0	20370812	0.0877	199.0	binc	tru-usdt	17.4523	1.0	spot	tru	2022-08-15 01:48:44.033999872	2022	1
12793688	20582561	1660528309095.0	20370813	0.0877	119.0	binc	tru-usdt	10.4363	1.0	spot	tru	2022-08-15 01:51:49.095000064	2022	1
12793689	20582562	1660528392632.0	20370814	0.0878	1095.0	binc	tru-usdt	96.141	1.0	spot	tru	2022-08-15 01:53:12.632000000	2022	1
12793690	20582563	1660528393007.0	20370815	0.0875	270.0	binc	tru-usdt	23.625	0.0	spot	tru	2022-08-15 01:53:13.007000064	2022	1
12793691	20582564	1660528574653.0	20370816	0.0875	219.0	binc	tru-usdt	19.1625	0.0	spot	tru	2022-08-15 01:56:14.652999936	2022	1
12793692	20582565	1660528824967.0	20370817	0.0878	2700.0	binc	tru-usdt	237.06	1.0	spot	tru	2022-08-15 02:00:24.967000064	2022	2
12793693	20582566	1660528970943.0	20370818	0.0879	428.0	binc	tru-usdt	37.6212	1.0	spot	tru	2022-08-15 02:02:50.943000064	2022	2
12793694	20582567	1660528970943.0	20370819	0.0879	333.0	binc	tru-usdt	29.2707	1.0	spot	tru	2022-08-15 02:02:50.943000064	2022	2
12793696	20582569	1660528970943.0	20370820	0.0879	1779.0	binc	tru-usdt	156.3741	1.0	spot	tru	2022-08-15 02:02:50.943000064	2022	2
12793697	20582570	1660529182333.0	20370821	0.0879	3267.0	binc	tru-usdt	287.1693	1.0	spot	tru	2022-08-15 02:06:22.332999936	2022	2
12793698	20582571	1660529182333.0	20370822	0.0879	449.0	binc	tru-usdt	39.4671	1.0	spot	tru	2022-08-15 02:06:22.332999936	2022	2
12793699	20582572	1660529670833.0	20370823	0.0879	111.0	binc	tru-usdt	9.7569	1.0	spot	tru	2022-08-15 02:14:30.832999936	2022	2
12793700	20582573	1660529939923.0	20370824	0.0876	2700.0	binc	tru-usdt	236.52	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793701	20582574	1660529939923.0	20370825	0.0876	752.0	binc	tru-usdt	65.87519999999999	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793702	20582575	1660529939923.0	20370826	0.0876	353.0	binc	tru-usdt	30.9228	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793703	20582576	1660529939923.0	20370827	0.0876	514.0	binc	tru-usdt	45.0264	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793704	20582577	1660529939923.0	20370828	0.0876	1240.0	binc	tru-usdt	108.624	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793705	20582578	1660529939923.0	20370829	0.0876	4296.0	binc	tru-usdt	376.3296	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793707	20582580	1660529939923.0	20370830	0.0875	752.0	binc	tru-usdt	65.8	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793708	20582581	1660529939923.0	20370831	0.0875	571.0	binc	tru-usdt	49.9625	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793709	20582582	1660529939923.0	20370832	0.0874	4063.0	binc	tru-usdt	355.1062	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793710	20582583	1660529939923.0	20370833	0.0874	2055.0	binc	tru-usdt	179.607	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793711	20582584	1660529939923.0	20370834	0.0874	367.0	binc	tru-usdt	32.0758	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793712	20582585	1660529939923.0	20370835	0.0873	116.0	binc	tru-usdt	10.1268	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793713	20582586	1660529939923.0	20370836	0.0873	429.0	binc	tru-usdt	37.4517	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793714	20582587	1660529939923.0	20370837	0.0873	367.0	binc	tru-usdt	32.0391	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793715	20582588	1660529939923.0	20370838	0.0873	15806.0	binc	tru-usdt	1379.8638	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793716	20582589	1660529939923.0	20370839	0.0873	11000.0	binc	tru-usdt	960.3	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793718	20582591	1660529939923.0	20370840	0.0872	2957.0	binc	tru-usdt	257.8504	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793719	20582592	1660529939923.0	20370841	0.0872	2446.0	binc	tru-usdt	213.2912	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793720	20582593	1660529939923.0	20370842	0.0872	23811.0	binc	tru-usdt	2076.3192	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793721	20582594	1660529939923.0	20370843	0.0872	23811.0	binc	tru-usdt	2076.3192	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793722	20582595	1660529939923.0	20370844	0.0872	23811.0	binc	tru-usdt	2076.3192	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793723	20582596	1660529939923.0	20370845	0.0872	1394.0	binc	tru-usdt	121.5568	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793724	20582597	1660529939923.0	20370846	0.0871	23809.0	binc	tru-usdt	2073.7639	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793725	20582598	1660529939923.0	20370847	0.087	116.0	binc	tru-usdt	10.092	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793726	20582599	1660529939923.0	20370848	0.087	3000.0	binc	tru-usdt	261.0	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793727	20582600	1660529939923.0	20370849	0.087	229.0	binc	tru-usdt	19.923	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793729	20582602	1660529939923.0	20370850	0.0869	10379.0	binc	tru-usdt	901.9351	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793730	20582603	1660529939923.0	20370851	0.0869	431.0	binc	tru-usdt	37.4539	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793731	20582604	1660529939923.0	20370852	0.0869	312.0	binc	tru-usdt	27.1128	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793732	20582605	1660529939923.0	20370853	0.0869	5137.0	binc	tru-usdt	446.4053	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793733	20582606	1660529939923.0	20370854	0.0869	11444.0	binc	tru-usdt	994.4836	0.0	spot	tru	2022-08-15 02:18:59.923000064	2022	2
12793734	20582607	1660529939939.0	20370855	0.0876	116.0	binc	tru-usdt	10.1616	0.0	spot	tru	2022-08-15 02:18:59.939000064	2022	2
12793735	20582608	1660529939945.0	20370856	0.0876	795.0	binc	tru-usdt	69.642	0.0	spot	tru	2022-08-15 02:18:59.944999936	2022	2
12793736	20582609	1660529939971.0	20370857	0.0876	356.0	binc	tru-usdt	31.1856	1.0	spot	tru	2022-08-15 02:18:59.971000064	2022	2
12793737	20582610	1660529940170.0	20370858	0.0874	557.0	binc	tru-usdt	48.6818	1.0	spot	tru	2022-08-15 02:19:00.169999872	2022	2
12793738	20582611	1660529940184.0	20370859	0.0874	926.0	binc	tru-usdt	80.9324	1.0	spot	tru	2022-08-15 02:19:00.184000000	2022	2
12793740	20582613	1660529940386.0	20370860	0.0873	514.0	binc	tru-usdt	44.8722	0.0	spot	tru	2022-08-15 02:19:00.385999872	2022	2
12793741	20582614	1660529940816.0	20370861	0.0873	514.0	binc	tru-usdt	44.8722	0.0	spot	tru	2022-08-15 02:19:00.816000000	2022	2
12793742	20582615	1660529941220.0	20370862	0.0874	1217.0	binc	tru-usdt	106.3658	1.0	spot	tru	2022-08-15 02:19:01.220000000	2022	2
12793743	20582616	1660529941220.0	20370863	0.0874	514.0	binc	tru-usdt	44.9236	1.0	spot	tru	2022-08-15 02:19:01.220000000	2022	2
12793744	20582617	1660529941220.0	20370864	0.0875	545.0	binc	tru-usdt	47.6875	1.0	spot	tru	2022-08-15 02:19:01.220000000	2022	2
12793745	20582618	1660529943383.0	20370865	0.0873	1928.0	binc	tru-usdt	168.3144	0.0	spot	tru	2022-08-15 02:19:03.383000064	2022	2
12793746	20582619	1660529943383.0	20370866	0.0873	2176.0	binc	tru-usdt	189.9648	0.0	spot	tru	2022-08-15 02:19:03.383000064	2022	2
12793747	20582620	1660529943383.0	20370867	0.0873	2004.0	binc	tru-usdt	174.94920000000002	0.0	spot	tru	2022-08-15 02:19:03.383000064	2022	2
12793748	20582621	1660529943383.0	20370868	0.0873	4311.0	binc	tru-usdt	376.3503	0.0	spot	tru	2022-08-15 02:19:03.383000064	2022	2
12793749	20582622	1660529943383.0	20370869	0.0873	654.0	binc	tru-usdt	57.0942	0.0	spot	tru	2022-08-15 02:19:03.383000064	2022	2
12793751	20582624	1660529943383.0	20370870	0.0873	1004.0	binc	tru-usdt	87.64920000000001	0.0	spot	tru	2022-08-15 02:19:03.383000064	2022	2
12793752	20582625	1660529943383.0	20370871	0.0872	1004.0	binc	tru-usdt	87.5488	0.0	spot	tru	2022-08-15 02:19:03.383000064	2022	2
